FeatureX,FeatureY,User_ID,Countries_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
0,0,ID_N1AIFUN1,,12:09:22.914911,1,4,4
0,0,ID_XZHD61M4,,09:39:00.335061,1,2,28
0,0,ID_G4PIU6QQ,,08:03:45.457208,1,4,1
0,3,ID_JF6LJ6V4,,03:11:36.168221,1,5,14
0,1,ID_FGOI2WB7,,11:33:57.440815,1,5,10
0,0,ID_NTIATHIQ,,00:25:13.842374,1,3,5
0,0,ID_H2073VFT,,02:12:45.279383,1,2,26
0,0,ID_PL04B6FH,,18:11:25.363260,1,5,14
0,3,ID_ATUNZEYZ,,13:54:35.188249,1,12,1
0,0,ID_MAD9VVA2,,22:21:24.036284,1,11,29
0,1,ID_LWQHYDNB,,08:03:46.110795,1,2,18
0,0,ID_2EIMSO3U,,23:30:59.306605,1,3,2
0,0,ID_CDAK7IY3,,23:07:45.970886,1,2,22
0,0,ID_BC2HP4VR,,12:14:16.017260,1,3,18
0,1,ID_SGRPTHYL,,21:57:50.124909,1,5,4
0,0,ID_F50XW0EE,,03:17:41.163314,1,4,6
0,3,ID_DVPSC660,,15:50:13.380751,1,4,21
0,3,ID_BABOH1EP,,10:19:45.094740,1,4,22
1,0,ID_4U8FC40R,,13:11:15.216878,1,2,17
1,0,ID_KAEOWOIU,,13:04:52.098674,1,3,1
0,1,ID_3BFWNSUI,,09:17:52.399939,1,3,8
0,1,ID_C4Q4W9F4,,17:05:45.217241,1,3,4
0,0,ID_G4F3UJUC,,12:10:35.120226,1,3,5
0,3,ID_SZ7F1OVH,,09:13:35.254565,1,3,16
0,0,ID_EJH1UI9J,,12:19:09.912942,1,3,18
0,0,ID_09LPRRNI,,21:37:24.793802,1,3,13
0,1,ID_QERXZVZE,,10:11:20.434635,1,3,29
0,3,ID_CRW2OL56,,09:43:32.126391,1,5,22
0,0,ID_L9ELDRMB,,03:11:24.659934,1,1,10
0,0,ID_2VOPFDF8,,15:55:39.013851,1,11,7
0,0,ID_09OUOKON,,13:10:49.356786,1,2,18
0,0,ID_QW10DJGV,,06:47:25.137795,1,1,14
0,1,ID_JNI6UL3K,,12:14:18.754947,1,2,20
0,1,ID_UNZUJUQP,,22:08:59.313119,1,3,2
0,3,ID_LLH80MPK,,14:49:19.844116,1,5,5
0,0,ID_Q765WQ9F,,16:35:07.704346,1,2,27
0,0,ID_VB8FPDMK,,09:09:26.528534,1,4,29
0,0,ID_86BFEA2E,,01:31:00.052389,1,3,8
0,3,ID_65YFZXVY,,04:03:58.924905,1,11,24
0,1,ID_CHPPAIQV,,16:59:45.625005,1,2,24
0,1,ID_XLHVZY9X,,12:13:52.101437,1,3,18
0,0,ID_PXAFF797,,08:41:15.509686,1,5,16
0,0,ID_5WSWBP5V,,09:51:57.704860,1,3,29
0,3,ID_SZ7QOQWA,,13:00:54.592858,1,4,15
0,3,ID_A29BT1V9,,12:32:37.368994,1,12,1
1,3,ID_L1IPJRQH,,09:22:32.953185,1,4,27
0,0,ID_7DNDFRTQ,,08:39:08.402326,1,4,22
0,3,ID_ISW2MWBV,,18:53:55.432422,1,11,23
0,3,ID_N9IBANYI,,18:30:12.846291,1,11,30
0,1,ID_H9HZ8ZIN,,16:10:49.778192,1,2,18
0,0,ID_X92Z2JAS,,08:42:24.916290,1,5,8
0,0,ID_XOPYYNP0,,18:10:53.127194,1,2,22
0,0,ID_BDXCKS3N,,08:21:34.759137,1,2,26
0,0,ID_CQ5H72TV,,17:14:13.041665,1,5,5
0,1,ID_WIXU7R7R,,21:03:54.561908,1,11,26
0,0,ID_YZ03MGYF,,15:14:19.443357,1,3,6
0,0,ID_V29I509I,,22:25:58.016581,1,3,13
0,1,ID_IJB8KTWF,,07:52:01.500555,1,3,5
0,1,ID_2TA1YUDJ,,10:29:46.702804,1,4,15
0,0,ID_2J4ANC4J,,10:03:11.956513,1,3,29
0,0,ID_AV1EA0UV,,22:15:55.456580,1,4,23
1,0,ID_78ML1YEC,,06:43:21.826661,1,11,14
0,0,ID_DPEF0GJH,,13:43:06.664624,1,5,18
0,0,ID_E9K5535Y,,20:24:31.211119,1,3,29
0,0,ID_4MZ8QPXS,,20:03:52.479554,1,5,19
0,0,ID_QA2SDKIP,,09:47:59.072754,1,5,24
0,0,ID_TRXJRZKY,,13:33:27.565776,1,2,29
0,3,ID_2MHLXAAB,,03:14:21.673483,1,11,29
0,1,ID_F5GBYDHQ,,14:51:15.371562,1,3,17
0,1,ID_CVPKMT1Y,,15:24:27.499035,1,5,26
0,0,ID_ZMF9J3ZV,,15:49:32.421189,1,4,28
0,0,ID_1E7W57Q9,,08:39:02.544237,1,3,1
0,0,ID_WTNUBCKT,,09:55:31.769983,1,4,16
0,3,ID_IZPK2VUO,,14:00:45.224616,1,2,22
0,1,ID_HJIALEB5,,10:58:17.466910,1,3,3
0,0,ID_ANU7EYK1,,02:33:32.402855,1,4,30
0,0,ID_SJZ5HPJU,,04:47:21.591011,1,2,22
0,1,ID_JIS24EWG,,07:37:30.247825,1,4,5
0,0,ID_SYB2Q1WD,,12:17:26.443605,1,3,18
0,3,ID_TVA9FZBG,,14:35:24.996810,1,2,19
0,3,ID_OSRWTQ0L,,05:55:33.190843,1,1,25
0,3,ID_PBS2XNGG,,11:37:01.672774,1,5,15
0,0,ID_260WT05L,,16:21:56.949517,1,2,27
0,3,ID_7Q71JRQS,,18:26:50.166365,1,2,6
0,1,ID_S83SAKGA,,18:31:27.935540,1,1,28
0,0,ID_NW3R9CMI,,06:29:20.475690,1,4,17
0,1,ID_KFGSLPXO,,03:57:07.851694,1,4,30
0,0,ID_UOPGZ8IP,,01:25:54.977544,1,3,4
0,0,ID_5LJ8AONI,,18:29:31.555685,1,2,4
0,3,ID_CXHZFD8I,,13:32:28.724361,1,4,19
0,0,ID_J1ZDFKX6,,10:03:06.285090,1,2,19
0,1,ID_NYAPWC8R,,11:18:42.040897,1,4,18
0,0,ID_DCIAPZCB,,16:28:49.025919,1,5,11
0,0,ID_89HDHC85,,07:04:34.553472,1,5,13
0,0,ID_Z2F20HNT,,02:15:34.367897,1,5,26
0,0,ID_OSX2CYB6,,15:54:05.037607,1,5,15
0,1,ID_B62E09FL,,12:54:50.475439,1,11,27
0,1,ID_SIAPUSU1,,13:58:03.771021,1,3,29
0,3,ID_XMTM5H0E,,07:58:00.483585,1,4,14
0,1,ID_02GNICJW,,11:09:48.657147,1,2,26
0,0,ID_RX52AKK2,,22:44:29.096019,1,3,5
0,0,ID_6EFZDG1C,,07:13:45.351064,1,3,31
0,0,ID_Z4DKYBSQ,,12:36:49.666701,1,2,25
0,0,ID_NG261PNW,,17:24:05.469894,1,2,18
0,0,ID_XS8S5TWZ,,06:59:58.081024,1,11,21
0,0,ID_6V6JKJGM,,05:48:55.410389,1,3,14
0,3,ID_RDJO3DPP,,02:15:53.617206,1,11,30
0,0,ID_C1C7WUYP,,16:37:44.075985,1,5,17
0,0,ID_DA2GKCI6,,05:53:40.211728,1,2,25
0,0,ID_880HK3AO,,12:14:21.910040,1,3,18
0,0,ID_8JUXEQI5,,07:29:35.526343,1,3,24
1,0,ID_TMS13XN6,,19:07:20.234288,1,3,4
0,0,ID_R1OCSSIX,,12:14:12.058659,1,3,18
0,0,ID_99LU8W50,,23:20:07.554160,1,2,19
0,0,ID_3MVY69UL,,11:51:54.089231,1,5,10
0,0,ID_WTJM3N71,,15:18:41.174072,1,2,22
0,0,ID_RV1HON32,,09:49:39.416873,1,4,10
0,0,ID_UU4SG52E,,14:41:37.150209,1,3,4
0,0,ID_CYPRXF8H,,03:04:34.888529,1,4,21
0,1,ID_8VAVLZOP,,19:56:45.288237,1,2,25
0,1,ID_B1NUWM3A,,09:19:36.976417,1,3,29
0,1,ID_CTT55B5F,,03:02:24.879190,1,2,27
0,0,ID_CHIVQQ8R,,08:46:26.160976,1,1,5
0,3,ID_CRRNZ62V,,20:26:30.947487,1,1,8
0,0,ID_O4K76PHI,,17:18:43.975961,1,5,24
0,1,ID_DER6TY3H,,15:07:58.652926,1,2,13
0,0,ID_4JJT00PX,,09:43:04.007421,1,3,29
0,3,ID_P19E1Z9S,,19:10:46.478491,1,2,26
0,0,ID_HS6WR92M,,11:33:15.239061,1,3,17
0,0,ID_80758YGP,,11:06:21.057882,1,5,11
0,3,ID_V9JH367L,,20:13:20.756554,1,2,13
0,3,ID_1NG9BESK,,07:53:43.464187,1,4,22
0,0,ID_RVVYJ5PS,,08:43:13.028560,1,4,26
0,0,ID_GQ76GO1W,,22:24:13.175837,1,11,30
0,0,ID_WX3WW9V2,,10:08:14.874038,1,4,19
0,0,ID_24RDRQIB,,12:05:30.863282,1,2,22
0,1,ID_UH5X2ZSB,,13:03:55.664168,1,2,19
0,0,ID_HL87RKYR,,13:44:11.710546,1,2,21
0,3,ID_7LS3MDFS,,19:23:25.109232,1,4,20
0,1,ID_NBR11LG9,,14:14:10.296412,1,5,8
0,0,ID_SXU8I1RJ,,23:05:30.875505,1,3,27
0,0,ID_7GXHFWNO,,04:22:23.205775,1,4,1
0,0,ID_ALQBIVHC,,03:27:40.808698,1,4,26
0,3,ID_SLAAO28F,,07:07:19.104965,1,4,22
0,3,ID_NAEDVOE9,,08:26:10.491345,1,5,25
0,0,ID_O4NMP3F5,,08:20:47.889852,1,3,1
0,0,ID_ANNW0CNG,,16:36:44.832290,1,4,30
0,3,ID_69ERQ6DX,,10:27:50.110258,1,12,15
0,0,ID_2ZM23WBM,,12:22:26.193730,1,4,9
0,0,ID_P0K57MD3,,11:37:53.550878,1,3,8
0,3,ID_75CXO1SR,,02:58:31.068986,1,11,24
0,0,ID_WRPUQEUL,,07:13:35.491570,1,5,5
0,1,ID_635UC3IT,,22:54:31.455121,1,3,5
0,1,ID_GILLTAOL,,19:34:16.900177,1,2,28
0,1,ID_HF56AYN3,,19:16:05.413792,1,2,24
0,0,ID_QT4YA0NA,,09:26:46.327705,1,4,7
0,0,ID_H7SHW2MV,,15:57:30.774920,1,3,25
0,1,ID_U5U9QW3H,,09:22:36.104845,1,4,22
0,3,ID_QDLQ767T,,16:34:08.068864,1,2,27
0,0,ID_Q3FPATRN,,19:59:03.912104,1,2,25
0,0,ID_UHY9A16D,,03:14:58.907918,1,5,22
0,0,ID_NNKGDGXG,,10:23:42.179032,1,4,21
0,3,ID_L4RGYEHE,,13:30:41.473609,1,2,12
0,3,ID_ILB622DU,,17:20:23.277426,1,3,9
0,3,ID_ZUVTLGY7,,05:15:02.324214,1,4,10
0,0,ID_FSQJJ9FY,,13:00:36.579454,1,2,21
0,0,ID_WVCI34XN,,09:57:28.269109,1,5,5
0,1,ID_V4VOWERD,,15:13:11.061609,1,2,22
0,0,ID_XB0DIK5O,,08:12:30.972691,1,5,18
0,3,ID_PL7CZRJN,,09:53:18.961436,1,5,23
0,0,ID_MH1QZM2K,,14:19:51.496687,1,2,21
0,0,ID_JD792P1I,,12:16:57.211101,1,3,18
0,3,ID_KPTHRD3P,,08:56:57.990605,1,1,27
0,0,ID_EI90329I,,18:23:39.506343,1,3,3
0,0,ID_0EWFB3DN,,15:58:19.374978,1,3,15
0,0,ID_7HXAA89P,,00:18:58.562398,1,2,28
0,0,ID_IF91LNX1,,00:35:17.858763,1,5,20
0,0,ID_XDH7U2RF,,11:34:18.557382,1,4,10
0,0,ID_R14G87H1,,16:12:32.766354,1,5,17
0,0,ID_KFEUS6Z5,,14:13:27.165177,1,3,2
0,0,ID_PCS4QCP7,,08:36:06.616704,1,5,15
0,1,ID_JFITU2FN,,16:14:31.972260,1,3,18
0,0,ID_I1NV5YMX,,10:26:27.383714,1,5,12
0,0,ID_EEW6Z811,,05:20:37.378602,1,1,13
0,0,ID_Z50WAIFS,,12:23:38.163328,1,5,19
0,3,ID_S774ZRDE,,08:52:54.708774,1,4,21
0,1,ID_5F90HAYH,,23:14:06.371767,1,3,2
0,3,ID_F9PSJK8N,,07:34:23.092991,1,4,13
0,1,ID_5XGQE6UR,,16:39:04.905933,1,3,31
0,1,ID_7AC9IPKR,,15:09:32.633345,1,3,5
0,1,ID_8HSHSQHA,,13:08:11.446851,1,5,19
1,0,ID_SVNPGFWZ,,20:56:51.509200,1,4,18
0,0,ID_YJ8SDVAW,,19:35:20.996856,1,4,24
0,3,ID_HFQJQJJ9,,12:04:05.282959,1,2,20
0,0,ID_QKT2V4RV,,16:23:04.764138,1,5,16
0,0,ID_DT5MXCC0,,20:59:08.338840,1,4,14
0,0,ID_PCN2WRZI,,10:55:27.078355,1,3,5
0,0,ID_U4YU2XF5,,17:48:48.904311,1,3,17
0,3,ID_KIUSIFLZ,,06:23:51.738538,1,5,11
0,3,ID_LST7DF4G,,00:41:22.431210,1,3,25
0,1,ID_OHZIGMZF,,13:05:19.795009,1,2,24
0,1,ID_H5YGBY25,,16:17:34.892466,1,5,17
0,0,ID_YPW5JXNC,,08:29:11.586797,1,5,16
0,1,ID_54GPE8HC,,14:51:32.883160,1,2,27
0,1,ID_GOO18DTH,,13:34:38.402430,1,2,29
0,1,ID_K2O6C56Y,,15:45:48.776586,1,3,29
0,0,ID_IK28AZF1,,02:33:15.692697,1,2,30
0,3,ID_8IL6ENQZ,,15:52:47.934623,1,4,19
0,0,ID_5DAIIW0J,,21:25:24.402240,1,4,26
0,3,ID_LA0BSMPJ,,16:38:57.636415,1,5,9
0,1,ID_UROM5TE6,,08:08:39.416626,1,4,18
0,0,ID_DE1QHF8U,,13:05:06.379863,1,5,13
0,0,ID_35QPCA7J,,15:18:06.571642,1,4,22
0,1,ID_SZ4AY7UN,,08:48:34.194315,1,3,10
0,1,ID_HZNLAUQ1,,02:42:50.739178,1,3,3
0,0,ID_BFHCP69F,,09:03:50.049303,1,5,11
0,1,ID_G4MAQNLI,,07:00:57.236986,1,2,25
0,0,ID_3PEYCY5O,,20:52:31.444413,1,3,17
0,0,ID_31QR7QF0,,07:31:32.951414,1,1,29
0,3,ID_O01L673N,,03:47:41.034337,1,11,30
0,0,ID_UZDL6ZN1,,13:13:16.475824,1,5,8
0,0,ID_G2D0LA28,,12:21:55.902173,1,3,18
0,0,ID_A58HUYSK,,15:28:06.839151,1,3,4
0,0,ID_XMHY8R5T,,08:51:19.980646,1,3,29
0,1,ID_IHZ4419W,,17:11:48.113988,1,4,8
0,0,ID_ADYHLPIB,,13:50:38.858018,1,2,22
0,3,ID_DJ7WREN1,,21:16:39.938032,1,4,5
0,1,ID_QMANSX9S,,05:48:09.853098,1,2,21
0,0,ID_VELOVC8A,,16:38:49.437560,1,3,3
0,0,ID_MIWOBU0G,,17:26:20.578561,1,2,19
0,1,ID_F5F9LUUN,,21:10:26.128925,1,4,3
0,0,ID_JHOVUHI0,,04:24:39.942608,1,5,26
0,1,ID_J45Q8PV0,,08:13:13.670825,1,2,15
1,3,ID_WZ6WNU2T,,12:18:20.741015,1,1,9
1,0,ID_X62A6EYU,,16:05:26.146245,1,11,26
0,3,ID_5MOE6KE5,,02:53:32.139727,1,4,5
0,0,ID_P8MGVGUC,,10:07:39.691688,1,5,16
0,1,ID_6LYXMNKG,,14:25:47.471432,1,5,12
0,0,ID_5QC60OJW,,07:04:50.550097,1,3,16
0,3,ID_MFZ4J5NZ,,11:47:56.333372,1,4,27
0,0,ID_VNMLPW2C,,04:18:49.547211,1,5,15
0,0,ID_J4IL5LBK,,16:50:34.029899,1,3,28
0,3,ID_XB8F2K89,,18:34:44.702998,1,4,19
0,3,ID_EQHPM19V,,14:14:56.563816,1,3,13
0,0,ID_BHI23826,,20:09:13.974232,1,3,9
0,1,ID_O6MCJS10,,10:31:39.148043,1,3,20
0,0,ID_N1J0Q928,,23:35:39.345682,1,5,13
0,0,ID_3Q43T60B,,16:17:37.630705,1,2,27
0,3,ID_8DNU1HQO,,23:42:34.962655,1,11,30
0,1,ID_US6Y1TKT,,07:18:28.665712,1,4,5
0,0,ID_HC89KPKC,,03:04:03.882004,1,5,17
0,0,ID_K6IGF47Q,,08:09:07.922451,1,5,19
0,0,ID_IXVBPGKT,,05:14:00.467542,1,5,15
0,0,ID_3KV3S4LA,,05:24:10.903305,1,2,31
0,0,ID_9AQ59L9P,,13:58:30.158174,1,3,5
0,0,ID_2X8N8AOH,,11:59:28.215752,1,5,25
0,0,ID_FQBRWQZS,,10:40:15.121379,1,3,25
0,0,ID_S8UI735Y,,09:29:45.552446,1,3,29
0,0,ID_X2AQ9ULE,,13:15:37.818470,1,3,2
0,1,ID_9PVSN4A7,,09:14:42.270298,1,3,4
0,0,ID_7HY0LWJH,,15:46:25.064995,1,3,11
0,1,ID_GPXBD1BG,,07:37:46.127881,1,1,3
0,1,ID_2ZISW2SN,,16:18:44.209010,1,4,19
0,0,ID_P08HAUQ7,,22:55:25.146880,1,3,9
0,1,ID_FQKN4YDQ,,10:24:50.494691,1,4,20
0,0,ID_C18U0I3R,,09:02:19.418005,1,5,5
0,0,ID_MTTGHXEN,,09:08:01.221380,1,3,29
0,0,ID_UVUQ4UVL,,16:36:23.874785,1,2,15
0,0,ID_0T5353TM,,22:56:46.371259,1,5,11
0,3,ID_FC40DLUX,,09:26:39.376428,1,2,13
0,0,ID_0PWG9F7V,,20:51:36.921764,1,3,20
0,0,ID_4FX2O35I,,04:32:28.436728,1,2,25
0,0,ID_8FUC54SS,,06:01:19.054389,1,2,15
0,1,ID_KZ8CJYLH,,04:32:14.540655,1,3,25
0,0,ID_XDHRZOO5,,13:55:21.325542,1,2,29
0,1,ID_QPXKZNUZ,,13:26:14.496346,1,2,29
0,0,ID_AJ99QAWH,,05:12:39.738409,1,5,15
0,0,ID_I0U1SHP9,,07:14:09.970973,1,2,23
1,0,ID_NRK99O69,,05:10:14.104239,1,5,21
0,0,ID_O5FD8NYX,,15:24:17.540798,1,3,22
0,0,ID_U08ECAXV,,13:03:39.668171,1,2,19
0,1,ID_7WGVCDZH,,13:58:55.582768,1,1,23
0,0,ID_JS9RG3OZ,,18:47:27.924970,1,4,10
0,1,ID_HGNVHVC4,,13:56:02.461836,1,12,30
0,3,ID_04OS4JR6,,08:34:15.144311,1,2,21
0,0,ID_HNP8DGTX,,11:43:38.592055,1,3,29
0,1,ID_ADPWWDWA,,19:11:00.991121,1,3,26
0,0,ID_EOY8XJ7D,,18:33:07.541254,1,11,18
0,1,ID_JLC7KY48,,21:39:13.116673,1,3,2
0,1,ID_LVA6HAGU,,03:19:33.050650,1,4,12
0,0,ID_IQHYXO7D,,17:35:09.076807,1,1,10
0,0,ID_WC95X71Z,,09:35:23.332594,1,3,17
0,3,ID_5FACBLAU,,23:05:37.089664,1,11,22
0,1,ID_MSUIUZGP,,11:09:51.129291,1,4,7
0,0,ID_8A01WR1O,,23:46:01.380790,1,11,5
0,1,ID_N9ZFE0O5,,10:02:58.297941,1,5,15
0,3,ID_FXMTKD6N,,02:59:09.821878,1,11,26
0,0,ID_6CLHCCG1,,12:35:37.000738,1,2,14
0,0,ID_3HMPQKTZ,,06:54:57.195903,1,2,27
0,0,ID_B1HFDS7G,,03:23:26.134188,1,2,23
0,0,ID_G3NA145E,,21:59:51.022555,1,3,31
0,1,ID_ME5GMWTN,,10:14:02.807212,1,2,7
0,3,ID_ISBJS3E9,,11:59:39.449167,1,2,19
0,0,ID_6AFCONDU,,15:23:28.470919,1,3,5
0,3,ID_PZKXYUZP,,01:46:45.095933,1,4,29
0,1,ID_YK4MYON3,,17:06:35.870079,1,5,6
0,1,ID_MDS0HXS9,,14:14:21.994686,1,4,19
0,3,ID_DD2MCHIA,,10:51:58.956346,1,2,15
0,1,ID_T73XTLHG,,08:55:43.550813,1,12,27
0,0,ID_VVH2IODO,,12:52:43.798746,1,2,21
0,1,ID_AAF5MWN7,,10:51:18.977179,1,1,2
0,0,ID_LL2NMOA2,,18:08:43.882407,1,2,29
0,0,ID_LD18BQ4D,,06:06:43.011507,1,5,14
0,0,ID_0NRK3W1U,,09:14:22.660284,1,5,9
0,0,ID_P5FT8EA0,,16:53:29.801026,1,2,31
0,0,ID_GOTATWU6,,17:49:39.500714,1,5,14
0,0,ID_Y2C3Q3JC,DYF9,10:54:55.250050,1,11,7
0,0,ID_FCQ1OKK8,DYF9,12:27:53.931786,1,11,29
0,1,ID_LIN4Y5T4,DYF9,11:15:19.976518,1,2,8
0,1,ID_MQ2O1GXH,DYF9,21:49:15.317144,1,2,10
0,1,ID_8NWQXK55,EOMO,14:00:28.788070,1,11,18
1,0,ID_ROIJKC0T,EOMO,14:53:20.242931,1,3,7
0,0,ID_T7XFGNZZ,EOMO,07:26:28.898025,1,11,18
0,0,ID_1KH3Z5QP,EOMO,08:42:16.156032,1,2,10
0,0,ID_P3OILSD2,EOMO,00:21:36.347689,1,2,6
1,0,ID_MS0XUMUC,EOMO,09:43:46.461916,1,11,14
0,0,ID_5IACZ9SX,EOMO,18:31:39.129692,1,5,19
0,1,ID_LNO8YBWY,EOMO,07:07:04.589813,1,12,9
0,0,ID_9FQPBR5U,EOMO,14:07:33.160421,1,2,1
0,1,ID_UVW0KLNB,EOMO,18:51:58.865616,1,11,14
1,0,ID_ZWAWGAWL,EOMO,15:25:54.407386,1,5,5
0,3,ID_ZAXV2AGE,EOMO,08:38:47.915841,1,5,14
0,1,ID_C7FNWJJ1,EOMO,16:17:40.368078,1,4,14
1,1,ID_DB7HMTIT,EOMO,06:40:05.108005,1,5,6
0,0,ID_O8ADZ5YL,EOMO,16:45:52.573601,1,2,1
0,1,ID_6QPYWKRJ,EOMO,16:16:33.082211,1,11,13
0,1,ID_AAI3WGKD,EOMO,16:27:26.570181,1,1,27
0,0,ID_NUTO3JA0,EOMO,21:02:53.159899,1,1,18
0,0,ID_TR4R0TAN,EOMO,14:03:40.219348,1,1,30
1,1,ID_4R5YWWS3,EOMO,08:43:02.498761,1,5,6
1,0,ID_B7RIPZF6,EOMO,10:14:26.155051,1,2,29
0,0,ID_9F30S5LD,EOMO,07:51:41.245228,1,11,5
1,0,ID_4PUDB4FX,EOMO,16:21:30.846765,1,5,7
0,0,ID_00SL0NNP,EOMO,12:01:43.005227,1,2,14
0,0,ID_4DEUX299,EOMO,12:17:41.695859,1,1,9
0,0,ID_21SGQ49Q,EOMO,18:59:37.770453,1,5,17
1,0,ID_ERDEKP4T,EOMO,17:34:58.379980,1,5,7
0,0,ID_NNQKFHLH,EOMO,10:05:32.942515,1,12,7
0,0,ID_EHI21MC7,EOMO,02:44:12.042497,1,1,13
0,0,ID_608TQ0CS,EOMO,16:17:03.333935,1,3,26
0,0,ID_BXGWRR6Q,EOMO,10:21:11.093969,1,1,1
0,0,ID_3GVBNS1Y,EOMO,12:19:55.414188,1,2,5
0,0,ID_VYPILJKH,EOMO,04:27:49.407685,1,2,1
0,0,ID_5D8A1PTV,EOMO,11:45:26.674084,1,1,2
0,0,ID_XX834YBF,EOMO,02:07:17.997489,1,12,9
0,1,ID_F5WWA6MT,EOMO,08:31:48.521238,1,5,26
1,0,ID_U9WMW09W,EOMO,07:02:24.543943,1,5,13
0,1,ID_25XHXNUP,EOMO,17:42:46.933754,1,12,26
0,1,ID_YP9R612P,EOMO,07:43:03.583507,1,4,19
0,0,ID_8MWYLRT9,EOMO,08:32:03.019400,1,2,6
0,0,ID_K016YT09,EOMO,09:25:45.606054,1,11,27
1,0,ID_E2G67533,EOMO,06:25:52.718810,1,2,11
1,1,ID_KKPGP40O,EOMO,10:35:01.472716,1,12,5
0,0,ID_RY2LS5QB,EOMO,09:30:46.206307,1,1,13
0,0,ID_JENFTHK8,EOMO,09:39:22.684507,1,5,12
0,0,ID_37NICTNF,EOMO,17:40:48.628713,1,1,21
0,0,ID_8DBXD2OL,EOMO,08:05:13.819121,1,2,10
0,0,ID_W4Q3L1XK,EOMO,09:48:02.914798,1,4,21
0,1,ID_49D6WC4L,EOMO,17:30:43.826001,1,1,16
1,1,ID_NRJK3AIR,EOMO,13:22:36.260967,1,2,4
0,1,ID_036FJVLY,EOMO,11:51:08.013687,1,11,23
0,0,ID_L6012FIK,EOMO,14:07:03.908643,1,1,8
0,3,ID_D5K7F8QB,EOMO,08:02:50.094242,1,5,12
0,0,ID_D9238Y8J,EOMO,17:08:38.766270,1,5,7
0,0,ID_1MW8IMWL,EOMO,19:35:33.929033,1,11,26
0,0,ID_QRWUAVM3,EOMO,20:28:48.145023,1,1,16
0,0,ID_26EE6F3U,EOMO,08:50:05.135607,1,11,10
0,3,ID_VV0JKA8A,EOMO,11:24:09.431871,1,5,12
1,0,ID_OXVP6N5V,EOMO,18:06:46.666964,1,5,7
0,1,ID_YNDDGYJM,EOMO,07:49:26.060535,1,2,1
0,3,ID_BY84FAOA,EOMO,09:31:39.672450,1,2,11
0,1,ID_L7TGVSVT,EOMO,19:30:59.101968,1,2,11
0,0,ID_WSGUNI9T,EOMO,13:19:04.871232,1,1,30
0,1,ID_K6WZVAMC,EOMO,11:34:35.443826,1,1,6
0,0,ID_JA4M16S3,EOMO,09:10:57.754838,1,11,8
0,0,ID_HS5JJJMD,EOMO,16:47:36.747312,1,11,23
0,3,ID_W3MOGA3B,EOMO,08:59:49.666584,1,5,6
0,3,ID_KXNYURDF,EOMO,03:52:54.171620,1,5,18
1,1,ID_TWI1D7UE,EOMO,23:52:26.570116,1,5,22
0,3,ID_0S10ZZWZ,EOMO,17:29:23.862200,1,5,13
0,0,ID_KUWVDSKZ,EOMO,13:48:17.562511,1,5,19
1,1,ID_0W7ZPRBM,EOMO,05:50:25.631806,1,5,10
0,3,ID_6G7E5JZP,EOMO,19:24:25.362842,1,11,12
0,3,ID_UHEK4VXN,EOMO,21:05:58.025894,1,2,18
0,1,ID_8RJ3FJBZ,EOMO,05:53:02.999149,1,5,20
0,0,ID_L9X6RSH0,EOMO,06:20:16.283762,1,1,10
1,0,ID_9WBTS0EP,EOMO,10:43:30.639048,1,2,29
1,0,ID_UN7GNRVX,EOMO,13:50:59.758308,1,11,3
0,1,ID_OF0YH1IP,EOMO,16:11:56.855740,1,3,26
0,0,ID_IZRB8NNL,EOMO,01:06:29.170527,1,12,20
1,0,ID_W9C72G00,EOMO,18:46:07.168977,1,2,31
0,1,ID_ZAGPEMXZ,EOMO,06:26:36.301559,1,11,12
0,1,ID_DM6MSY3L,EOMO,17:26:55.285515,1,12,26
1,0,ID_1POHRW8E,EOMO,16:37:56.852248,1,5,7
1,1,ID_M1NG4XTO,EOMO,12:40:26.717045,1,4,14
1,0,ID_GS4SRJE1,EOMO,05:41:19.139636,1,11,4
1,1,ID_5XRL25S5,EOMO,13:24:59.417203,1,5,19
0,1,ID_T4U3LYYV,EOMO,07:44:40.563574,1,5,24
1,0,ID_255GMRLF,EOMO,04:44:49.755667,1,11,26
1,0,ID_8I081N8M,EOMO,15:22:26.308958,1,5,10
1,0,ID_CIN3EH0Q,EOMO,09:44:27.495008,1,1,9
1,0,ID_8HMEN99F,EOMO,10:30:49.276367,1,5,5
0,0,ID_7Z1XLS27,EOMO,17:56:14.466707,1,1,29
0,0,ID_PRS6FCKQ,EOMO,14:00:27.177434,1,4,20
0,0,ID_HWDV8UNL,EOMO,11:02:24.999482,1,1,29
0,3,ID_P9ITT9HH,EOMO,10:42:45.225735,1,4,19
0,1,ID_TPX4GXSM,EOMO,14:13:07.781825,1,11,19
0,0,ID_VYMEYFBH,EOMO,13:38:34.330555,1,11,9
0,3,ID_47ON8V8N,EOMO,08:37:55.578571,1,5,6
1,1,ID_JNLEV28R,EOMO,05:04:16.876496,1,4,17
1,0,ID_L1SOFMRI,EOMO,07:25:37.791109,1,3,28
1,0,ID_HZ0N09FI,EOMO,07:28:07.625461,1,2,11
0,0,ID_PXOU1TC2,EOMO,11:21:31.375553,1,5,11
1,0,ID_CCGMKAG1,EOMO,08:17:01.824135,1,2,17
0,0,ID_U1IXVL7P,EOMO,10:08:38.227610,1,11,15
