Competition ID,Personal,Theme,Disc_ID,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
GeneralDiscussion,1,,ID_VMS16E,ID_5DQMGGQF,04:19:31.530972,1,5,21
GeneralDiscussion,0,1.0,ID_3FL4NX,ID_RD4EFISK,02:31:48.892687,1,12,25
GeneralDiscussion,1,,ID_KXFWT3,ID_XDH8IJ1N,19:24:43.755781,1,1,30
ID_20XL,0,,ID_NS58ED,ID_XDH8IJ1N,20:19:18.852473,1,4,5
GeneralDiscussion,1,,ID_P73835,ID_XDH8IJ1N,11:29:27.541003,1,5,13
ID_PDKH,1,,ID_316E0U,ID_SLPRHQVH,23:05:57.042222,1,12,24
ID_7YDI,1,,ID_EQUJ1Y,ID_3ZWIRBH6,07:11:49.815518,1,2,15
GeneralDiscussion,0,2.0,ID_MH3ZEB,ID_Y4XDFF95,19:58:38.581462,1,5,12
GeneralDiscussion,1,,ID_QA79U8,ID_WO413KN4,14:46:08.881246,1,5,18
GeneralDiscussion,1,,ID_1E9XQ1,ID_06C3AY6T,13:51:00.165005,1,1,16
ID_I9BN,1,,ID_WKN6I8,ID_6RUX54I5,18:32:12.793788,1,12,17
ID_CMWO,1,,ID_D48EP3,ID_G0FQV5V1,08:34:45.622540,1,5,24
GeneralDiscussion,1,,ID_H8HZSQ,ID_R48FY71V,21:26:44.954144,1,1,9
GeneralDiscussion,1,,ID_G5PGEN,ID_PG64ZY18,14:54:34.310214,1,2,13
ID_56O8,0,1.0,ID_CNJH5V,ID_PG64ZY18,19:36:45.445319,1,1,29
ID_56O8,0,1.0,ID_LBF8N2,ID_PG64ZY18,17:23:28.978420,1,2,12
GeneralDiscussion,1,,ID_RODT2O,ID_HC4JG53U,12:47:59.732250,1,1,3
GeneralDiscussion,1,,ID_DW5BVV,ID_GRK0PY5B,07:18:33.314013,1,1,4
GeneralDiscussion,1,,ID_8IPPFK,ID_NZ8VZ6AR,07:52:01.546798,1,2,29
GeneralDiscussion,1,,ID_SF2NV7,ID_P6OF71R2,21:59:33.321945,1,2,25
GeneralDiscussion,1,,ID_B6VNVQ,ID_XS1XZRMC,19:11:24.306646,1,4,16
GeneralDiscussion,1,,ID_CC2PF1,ID_LSFLNLSY,19:15:43.150216,1,1,11
ID_7YDI,1,,ID_ZVFDOU,ID_LZGD1Q39,07:59:36.387663,1,2,15
ID_GAV9,1,,ID_EPNDNH,ID_Q056Y1TS,10:43:51.882127,1,3,4
GeneralDiscussion,1,,ID_C4TKCG,ID_QBUI1AM5,16:08:29.963488,1,3,6
GeneralDiscussion,1,,ID_X4LLNM,ID_A1O1Y649,06:00:50.160411,1,2,1
GeneralDiscussion,1,,ID_RONOQY,ID_ZFAEH8BC,17:07:33.176360,1,2,1
GeneralDiscussion,1,,ID_8IYX5N,ID_YSQ7NA5X,09:03:49.859032,1,5,25
GeneralDiscussion,1,,ID_KCT330,ID_QS1JZ6Q8,17:52:59.994478,1,5,18
GeneralDiscussion,1,,ID_VQF90P,ID_D4SFQXQM,12:39:05.819146,1,11,7
ID_I9BN,0,5.0,ID_GJH1P2,ID_U7FKHHW1,14:54:14.396572,1,3,4
ID_I9BN,0,2.0,ID_A1S4P3,ID_U7FKHHW1,10:12:43.216684,1,1,25
GeneralDiscussion,1,,ID_4Z84I9,ID_U7FKHHW1,10:48:10.846579,1,3,13
GeneralDiscussion,1,,ID_ZCMYUC,ID_NOPDIGFM,09:19:14.022527,1,3,21
GeneralDiscussion,1,,ID_OUGNXG,ID_NOPDIGFM,17:34:46.019317,1,4,5
GeneralDiscussion,1,,ID_KXDTQL,ID_NOPDIGFM,07:19:33.197158,1,3,22
GeneralDiscussion,1,,ID_E2RTK0,ID_NOPDIGFM,07:25:51.353127,1,3,22
GeneralDiscussion,1,,ID_1M0RZ5,ID_NOPDIGFM,07:26:52.184910,1,3,22
GeneralDiscussion,1,,ID_VJGI9V,ID_NOPDIGFM,07:27:25.769058,1,3,22
GeneralDiscussion,1,,ID_0IC5EW,ID_NOPDIGFM,20:24:49.684429,1,2,14
GeneralDiscussion,1,,ID_NNFDWT,ID_NOPDIGFM,10:24:02.334770,1,3,30
GeneralDiscussion,1,,ID_ZO2OY1,ID_NOPDIGFM,10:58:09.812933,1,3,22
GeneralDiscussion,1,,ID_B7KJRJ,ID_NOPDIGFM,19:41:45.731450,1,3,30
GeneralDiscussion,1,,ID_28REXA,ID_NOPDIGFM,09:07:24.438873,1,3,21
GeneralDiscussion,1,,ID_6AEJES,ID_NOPDIGFM,19:49:21.171239,1,2,14
GeneralDiscussion,1,,ID_6R8FV7,ID_NOPDIGFM,12:10:15.813709,1,2,15
GeneralDiscussion,1,,ID_XP9UXF,ID_NOPDIGFM,19:43:11.760220,1,2,10
GeneralDiscussion,1,,ID_TBB94E,ID_NOPDIGFM,06:53:13.112545,1,2,15
GeneralDiscussion,1,,ID_0UUO7Z,ID_99LRGQMS,08:35:57.840696,1,4,5
GeneralDiscussion,1,,ID_HG0JB2,ID_NILTYSPH,11:21:03.994864,1,1,23
GeneralDiscussion,1,,ID_A5VTFM,ID_RKBD2N11,15:29:42.704180,1,5,7
GeneralDiscussion,1,,ID_GY26AX,ID_DDSVZY4P,09:18:09.465824,1,1,4
GeneralDiscussion,1,,ID_GQ6LTJ,ID_LFJFIRYC,07:41:15.646339,1,3,26
GeneralDiscussion,0,,ID_4H0H3F,ID_VL4ED6U8,17:02:36.820915,1,3,2
GeneralDiscussion,1,,ID_Q2ZV1O,ID_BGZO0PTI,18:11:37.864453,1,4,28
ID_I9BN,0,4.0,ID_M3B5CN,ID_E5X4ESHB,05:01:39.617206,1,2,25
GeneralDiscussion,1,,ID_PBJBAB,ID_Y5D6LTDR,08:18:43.125340,1,2,15
ID_I9BN,0,,ID_0R0UH4,ID_Y5D6LTDR,10:55:12.827878,1,3,1
GeneralDiscussion,1,,ID_FTY698,ID_Y5D6LTDR,12:08:20.100932,1,2,8
ID_GAV9,1,,ID_2FEYPP,ID_HJ3G6QWA,13:22:49.181364,1,3,8
ID_GAV9,0,,ID_GS4QSJ,ID_HJ3G6QWA,18:12:50.578340,1,3,3
GeneralDiscussion,1,,ID_63VRLC,ID_96O5PVEP,18:39:34.819228,1,1,20
ID_I9BN,0,1.0,ID_85N7JD,ID_YKMUQUT0,17:09:20.836629,1,12,16
ID_I9BN,0,,ID_BN1ECZ,ID_YKMUQUT0,17:12:22.112064,1,12,16
GeneralDiscussion,1,,ID_IN31XT,ID_B6V7SME9,18:40:22.492622,1,12,29
GeneralDiscussion,1,,ID_OH2JR9,ID_CWHGRTV5,07:00:33.192656,1,4,21
GeneralDiscussion,1,,ID_N643GV,ID_PFND37AZ,16:33:46.422699,1,1,6
GeneralDiscussion,1,,ID_LKXXTT,ID_DRUAA4WO,19:20:00.256670,1,12,29
ID_KU2G,1,,ID_ZSIWNN,ID_UUYR87IO,07:06:38.568844,1,4,21
ID_GAV9,1,,ID_DVY1D7,ID_AB46F76X,17:34:21.355244,1,3,2
ID_GAV9,0,5.0,ID_THFE8Y,ID_AB46F76X,16:53:51.934793,1,2,20
GeneralDiscussion,1,,ID_6HZ2PB,ID_CUMDRBSU,17:55:46.146631,1,3,2
ID_7CF2,1,,ID_9OEWDN,ID_CUMDRBSU,20:50:29.144063,1,3,2
GeneralDiscussion,1,,ID_KOVCW9,ID_PNZ9T1TJ,17:39:13.610069,1,2,24
GeneralDiscussion,1,,ID_ROTOJ4,ID_PNZ9T1TJ,17:36:44.814865,1,2,24
GeneralDiscussion,1,,ID_88JUJZ,ID_NNKGDGXG,16:32:25.239693,1,4,26
ID_KU2G,0,1.0,ID_UIT330,ID_NNKGDGXG,16:32:48.787905,1,4,26
GeneralDiscussion,1,,ID_UDIV3U,ID_I490PJTS,07:12:15.907035,1,4,21
GeneralDiscussion,1,,ID_BAS4B2,ID_RQJL7XUV,07:14:12.671281,1,4,21
GeneralDiscussion,1,,ID_18MONK,ID_SNWB1GI4,07:51:01.079019,1,4,18
ID_WZ0H,1,,ID_ACID6S,ID_Z33XCY3Z,07:43:34.599394,1,5,18
GeneralDiscussion,1,,ID_KCJM7K,ID_TROKANDP,19:51:40.738452,1,12,29
ID_528W,0,,ID_DPDGDZ,ID_TROKANDP,09:27:50.300122,1,1,27
GeneralDiscussion,1,,ID_PSQARX,ID_LK2XH0M4,17:21:35.506813,1,4,26
GeneralDiscussion,1,,ID_I7VC4T,ID_LK2XH0M4,19:25:09.331841,1,4,23
GeneralDiscussion,1,,ID_GTZZM7,ID_EETPTWKZ,08:08:17.020731,1,3,4
ID_GAV9,1,,ID_JZQ4GO,ID_HHUDPL25,20:30:04.459533,1,2,20
GeneralDiscussion,1,,ID_M2W0J8,ID_KMJJG52H,19:16:07.005084,1,3,1
GeneralDiscussion,1,,ID_XHJY7K,ID_EMWATOK0,12:33:23.627508,1,1,4
GeneralDiscussion,1,,ID_323UJC,ID_PNADKFXR,09:05:29.100649,1,5,3
ID_KU2G,0,1.0,ID_JC3AJJ,ID_PNADKFXR,15:50:53.083652,1,5,3
ID_KU2G,1,,ID_SOYQS4,ID_PNADKFXR,10:15:58.618219,1,4,1
GeneralDiscussion,1,,ID_2XSK4Y,ID_PNADKFXR,09:03:40.341458,1,5,3
GeneralDiscussion,1,,ID_0VUK8H,ID_PNADKFXR,07:08:15.874424,1,4,25
GeneralDiscussion,1,,ID_27NP94,ID_PNADKFXR,21:42:06.888725,1,5,23
ID_IMTG,1,,ID_DJFGRU,ID_7D2CMXBU,04:01:18.622455,1,5,18
GeneralDiscussion,1,,ID_EE5GSZ,ID_7D2CMXBU,17:19:54.004909,1,5,19
GeneralDiscussion,1,,ID_OT217H,ID_DPA88R5Q,18:21:04.527190,1,1,24
GeneralDiscussion,1,,ID_V7QELV,ID_EXKHR6UZ,05:36:12.725467,1,2,7
GeneralDiscussion,1,,ID_UQR6X2,ID_35YWXUU8,05:56:25.327468,1,3,6
GeneralDiscussion,1,,ID_7GGPSE,ID_35YWXUU8,12:43:06.177305,1,3,7
GeneralDiscussion,1,,ID_21H7ZO,ID_93WPL748,19:15:23.104353,1,3,2
GeneralDiscussion,1,,ID_DU3U0L,ID_LB5Z2205,03:16:38.624177,1,5,16
GeneralDiscussion,1,,ID_2T2J2S,ID_SBTW8S21,19:32:26.956207,1,5,4
GeneralDiscussion,1,,ID_2NNG11,ID_GAXXOYPL,00:38:45.445252,1,5,6
GeneralDiscussion,1,,ID_R1KLHG,ID_GAXXOYPL,00:32:51.037810,1,5,6
GeneralDiscussion,1,,ID_D0UWT6,ID_GAXXOYPL,00:36:47.017434,1,5,6
GeneralDiscussion,1,,ID_5MS4A3,ID_YUTK1FMO,07:28:40.997829,1,2,27
GeneralDiscussion,1,,ID_8B7O3F,ID_I2BWZCWU,11:35:44.294240,1,1,1
GeneralDiscussion,1,,ID_54NGF1,ID_L3SE5MXW,06:33:29.498014,1,1,30
ID_528W,0,1.0,ID_GCOB3J,ID_L3SE5MXW,10:47:31.248444,1,1,7
GeneralDiscussion,1,,ID_CUJ90I,ID_30PU8XE2,07:29:21.253021,1,2,27
ID_GAV9,1,,ID_ZOPIV9,ID_5Z2P581W,10:08:13.933555,1,2,25
GeneralDiscussion,1,,ID_PILTLF,ID_5Z2P581W,13:17:06.065221,1,2,28
GeneralDiscussion,1,,ID_X7PH7R,ID_7ZFCPMNW,20:23:36.665608,1,3,6
GeneralDiscussion,1,,ID_GSQ3JG,ID_H0X3FN7M,18:48:50.758439,1,3,6
GeneralDiscussion,1,,ID_XKSENA,ID_60DQOSH5,06:52:42.385163,1,3,24
GeneralDiscussion,1,,ID_D4RTHY,ID_E17DNGIV,00:02:59.052684,1,1,10
ID_GAV9,1,,ID_QVJSG9,ID_AKMSODUY,05:46:45.925495,1,3,8
GeneralDiscussion,1,,ID_41HBEM,ID_LSIU7P17,10:53:16.867621,1,1,8
GeneralDiscussion,0,2.0,ID_SU9B8U,ID_LSIU7P17,10:30:08.964369,1,1,8
ID_6E1C,0,,ID_73U232,ID_P5AUPE7P,00:14:08.899041,1,1,21
GeneralDiscussion,1,,ID_2KERDA,ID_P5AUPE7P,22:10:34.441349,1,3,11
GeneralDiscussion,1,,ID_IFP1X9,ID_W525GEFU,01:51:33.804214,1,3,22
GeneralDiscussion,1,,ID_Z75KV0,ID_JVNVYYZ7,09:34:04.791532,1,4,7
GeneralDiscussion,1,,ID_5NGGHB,ID_JVNVYYZ7,14:26:18.039085,1,4,7
GeneralDiscussion,1,,ID_C1S7CI,ID_LJIUUOM5,12:31:10.365411,1,3,28
GeneralDiscussion,1,,ID_EMDWEQ,ID_VHTEL7C8,07:59:39.544327,1,4,15
ID_7YDI,1,,ID_22LTZ1,ID_GTC77V39,09:10:53.116834,1,2,15
GeneralDiscussion,1,,ID_IK49F3,ID_SO1R7ALZ,19:48:54.350154,1,3,4
ID_GAV9,1,,ID_J52UV3,ID_EQB42YPK,21:05:59.239603,1,3,2
ID_7YDI,1,,ID_YTMDME,ID_4HEOPJ31,08:17:01.954623,1,2,15
GeneralDiscussion,1,,ID_JB2A2N,ID_4HEOPJ31,20:47:26.656284,1,2,16
GeneralDiscussion,1,,ID_GCAA23,ID_628ZBQM3,19:58:28.016077,1,3,4
ID_GAV9,1,,ID_1QCLG6,ID_628ZBQM3,20:56:53.906968,1,3,7
GeneralDiscussion,1,,ID_TE39BV,ID_AFVOVXW3,14:15:28.287003,1,1,4
ID_GAV9,1,,ID_LTICTS,ID_78NWNKG2,17:47:14.426354,1,2,24
GeneralDiscussion,1,,ID_9YK9LW,ID_IPA2IMUO,01:48:44.603272,1,1,10
GeneralDiscussion,1,,ID_BNER6Q,ID_IPA2IMUO,01:45:23.104900,1,1,10
GeneralDiscussion,0,1.0,ID_AP5PK1,ID_BAPI670K,10:26:15.495690,1,1,8
GeneralDiscussion,1,,ID_PWTCXD,ID_PLO0RWG8,21:44:36.439087,1,3,2
GeneralDiscussion,1,,ID_HYGIQL,ID_8Y2NDW7V,15:47:37.173767,1,3,12
ID_20XL,0,,ID_RVRAGS,ID_PWDGZL89,21:28:39.119234,1,1,14
ID_20XL,0,3.0,ID_5EFKFF,ID_PWDGZL89,00:10:07.088140,1,1,11
ID_IMTG,1,,ID_OUPHCO,ID_MVQVZXQ1,04:26:23.211949,1,5,16
GeneralDiscussion,0,,ID_EH7SAV,ID_E74EEO6T,06:49:14.456949,1,5,11
GeneralDiscussion,1,,ID_PM7CAU,ID_AL24Q6O5,06:39:07.087125,1,12,30
GeneralDiscussion,1,,ID_Z54OVG,ID_XQNKEOS6,15:42:17.316384,1,4,1
GeneralDiscussion,1,,ID_IYBG9M,ID_KYTVBNH6,20:09:04.132094,1,3,4
ID_GAV9,1,,ID_PA1XOT,ID_KYTVBNH6,20:47:52.597855,1,3,4
ID_GAV9,1,,ID_C2QH25,ID_1IBT7J6W,20:08:33.027122,1,3,4
GeneralDiscussion,1,,ID_V9F3AC,ID_W8MCT8YD,08:55:26.915380,1,4,21
ID_GAV9,1,,ID_EGNLRG,ID_D2JGO8U2,20:09:48.655956,1,3,4
GeneralDiscussion,1,,ID_PAU53Q,ID_D2JGO8U2,07:44:14.679614,1,2,30
GeneralDiscussion,1,,ID_9L3QLY,ID_UNZUJUQP,22:10:08.665775,1,3,2
GeneralDiscussion,1,,ID_Z605HH,ID_9ARGSWSZ,09:11:49.704212,1,4,21
GeneralDiscussion,1,,ID_LXGMFX,ID_126035RZ,02:17:09.152201,1,2,26
ID_7YDI,1,,ID_Z9NBM5,ID_IA98U3GD,13:27:10.351365,1,2,15
GeneralDiscussion,1,,ID_LLQNH3,ID_J6K84F0X,21:22:50.851509,1,5,26
GeneralDiscussion,1,,ID_RDSJ9M,ID_TFJHRW7Q,18:10:33.016033,1,3,22
ID_JRC2,0,1.0,ID_QKL17M,ID_TFJHRW7Q,14:45:49.519710,1,4,4
ID_GAV9,1,,ID_TPIWHM,ID_IH609U5I,20:37:07.295903,1,3,4
GeneralDiscussion,1,,ID_V6YH2R,ID_EZS9F1RQ,22:41:35.612093,1,3,2
ID_7YDI,1,,ID_4ELI3I,ID_HTG0WOCY,05:56:31.060341,1,2,15
GeneralDiscussion,1,,ID_6TLOU6,ID_WAFIP4VX,21:22:50.694949,1,4,30
GeneralDiscussion,1,,ID_LKO30U,ID_C8J3CP5Z,20:48:36.099611,1,3,4
GeneralDiscussion,1,,ID_LIMFSS,ID_2EIMSO3U,23:36:05.124008,1,3,2
ID_GAV9,1,,ID_OX6VET,ID_KYF9P35V,20:51:07.362854,1,3,4
GeneralDiscussion,1,,ID_GSA4YP,ID_5XF9NQVN,21:06:55.210663,1,3,4
GeneralDiscussion,1,,ID_7Z8ECQ,ID_F78UNK7U,16:08:47.299374,1,1,4
GeneralDiscussion,1,,ID_0LLYYE,ID_C24NKDU6,19:28:09.102483,1,2,24
GeneralDiscussion,1,,ID_Z9JMVC,ID_ZAATEZCA,07:00:03.111464,1,5,12
ID_GAV9,1,,ID_YQ7PAQ,ID_EK92QHCC,20:29:59.398493,1,3,8
ID_GAV9,0,,ID_4QLEIA,ID_XSPA7ERH,21:17:45.238129,1,3,4
ID_GAV9,0,5.0,ID_JET2BU,ID_XSPA7ERH,21:15:28.858873,1,3,4
GeneralDiscussion,1,,ID_NDJXC9,ID_XSPA7ERH,07:16:09.894218,1,3,5
ID_GAV9,1,,ID_PX2S4V,ID_XSPA7ERH,07:23:05.634524,1,3,5
GeneralDiscussion,1,,ID_ZW1JZT,ID_RZN46M5X,07:40:57.666854,1,3,16
GeneralDiscussion,1,,ID_GLYSW2,ID_B0JPI173,08:59:02.177712,1,12,27
GeneralDiscussion,1,,ID_8YM0B4,ID_J4QUF9AX,03:58:04.572547,1,2,26
GeneralDiscussion,1,,ID_VR5FVU,ID_XB2LQ1U7,01:23:33.732582,1,3,3
GeneralDiscussion,1,,ID_LG0W3Q,ID_46NACEL2,21:19:10.842111,1,3,4
GeneralDiscussion,1,,ID_5BUUTY,ID_46NACEL2,21:19:10.837163,1,3,4
GeneralDiscussion,1,,ID_NBQALU,ID_TPXCO3Y9,20:50:36.675584,1,2,7
GeneralDiscussion,1,,ID_JXQ7TZ,ID_Y0HRP2XD,21:41:10.269943,1,3,4
GeneralDiscussion,1,,ID_XL0HZ6,ID_TF1R4URN,21:28:40.315691,1,3,4
GeneralDiscussion,1,,ID_2KHFWN,ID_SHMS1D2S,21:25:59.486243,1,3,4
GeneralDiscussion,1,,ID_UIHW12,ID_5J2NZ4VT,10:01:20.233685,1,12,30
GeneralDiscussion,0,,ID_KJW6MS,ID_QA10DVFJ,09:48:05.907307,1,3,29
ID_7YDI,1,,ID_Z4QZLB,ID_EB0N5RGR,09:35:55.755765,1,2,15
GeneralDiscussion,1,,ID_M5CYLK,ID_5DY3L4IP,04:43:46.119380,1,3,22
GeneralDiscussion,1,,ID_AC3LBV,ID_DZTDIJRL,09:47:56.644097,1,12,27
GeneralDiscussion,1,,ID_VB97OC,ID_73UJN86W,10:55:29.903785,1,12,27
ID_WZ0H,1,,ID_5N6RHH,ID_JRCVF4HR,11:19:53.834874,1,4,15
GeneralDiscussion,1,,ID_1Q2HX4,ID_JRCVF4HR,10:43:14.900390,1,3,19
GeneralDiscussion,1,,ID_IA98Z9,ID_ZDAVDH08,09:30:29.723646,1,12,27
GeneralDiscussion,0,,ID_0P1934,ID_ZDAVDH08,10:24:20.318463,1,12,27
ID_GR92,0,,ID_CVXQEH,ID_ZDAVDH08,10:18:36.171246,1,12,27
GeneralDiscussion,1,,ID_5F9QGU,ID_2LI6CG54,09:54:15.740967,1,12,27
GeneralDiscussion,1,,ID_HB8V4M,ID_6LWE19YA,10:04:44.294967,1,12,27
GeneralDiscussion,1,,ID_YIW9C7,ID_GB6D4ANI,10:30:43.493964,1,12,27
GeneralDiscussion,1,,ID_GYSG51,ID_M2YH97VM,04:12:13.089687,1,5,13
GeneralDiscussion,1,,ID_M3NACF,ID_I1E5Q4RR,02:24:23.041150,1,4,28
GeneralDiscussion,1,,ID_EPES0P,ID_8QY3IV8H,16:29:37.893527,1,3,20
GeneralDiscussion,1,,ID_LCH8H0,ID_8QY3IV8H,16:26:46.551323,1,3,20
ID_GAV9,0,5.0,ID_77U0XJ,ID_8QY3IV8H,15:16:49.233207,1,2,31
ID_GAV9,1,,ID_XTSHWB,ID_8QY3IV8H,14:58:35.759472,1,2,31
ID_9BU8,0,3.0,ID_EEODEA,ID_7AYDNLJE,07:20:09.146242,1,1,9
GeneralDiscussion,1,,ID_ZZUILN,ID_7AYDNLJE,07:23:09.531813,1,1,9
ID_XZ71,0,,ID_841HPQ,ID_KIUSIFLZ,10:09:31.441508,1,5,20
GeneralDiscussion,1,,ID_1O1CMS,ID_OL0BTDUT,10:35:51.413300,1,5,20
GeneralDiscussion,1,,ID_2CTPKU,ID_7HY0LWJH,09:04:28.206693,1,3,17
ID_JRC2,0,,ID_FMNFPZ,ID_7HY0LWJH,08:35:46.391415,1,3,17
GeneralDiscussion,1,,ID_EHEIK7,ID_7HY0LWJH,17:40:09.612968,1,3,17
GeneralDiscussion,1,,ID_AF3LFL,ID_7HY0LWJH,09:29:29.533491,1,5,9
ID_528W,0,3.0,ID_PI8XG2,ID_BQ8BPAQB,18:58:36.330276,1,1,4
GeneralDiscussion,1,,ID_W9N7ZC,ID_MDHC94UD,19:29:04.559071,1,2,24
GeneralDiscussion,1,,ID_VYFDD1,ID_QBIW86KF,19:44:43.540987,1,2,20
GeneralDiscussion,1,,ID_36V00B,ID_N9KRIRCG,20:05:47.543126,1,2,20
GeneralDiscussion,1,,ID_EA1O63,ID_LLV1IGXO,09:01:48.263482,1,1,21
GeneralDiscussion,1,,ID_3S2PQ1,ID_21VIWJDD,14:41:00.239631,1,12,25
GeneralDiscussion,1,,ID_TXOAZS,ID_NCZM5RWJ,13:06:50.499076,1,12,29
GeneralDiscussion,1,,ID_HDJZH0,ID_TEA3KBF0,07:34:48.843749,1,3,15
GeneralDiscussion,1,,ID_KST3KB,ID_DK37IV1I,09:37:31.491400,1,2,15
GeneralDiscussion,1,,ID_QKWF0K,ID_L3OG3GUH,21:25:29.680584,1,1,6
ID_AL6C,0,,ID_Z4WUB8,ID_JHTL8NV3,01:55:08.239669,1,11,5
GeneralDiscussion,1,,ID_B9H471,ID_0BNCEHIQ,10:05:24.167553,1,3,24
ID_GAV9,1,,ID_YHB0YI,ID_ZGBP9WQS,16:30:26.192331,1,2,22
GeneralDiscussion,1,,ID_C9ZNYY,ID_ZGBP9WQS,15:02:06.892885,1,2,29
GeneralDiscussion,1,,ID_AJKCOX,ID_ZGBP9WQS,10:23:11.087815,1,3,8
ID_7YDI,1,,ID_ACJQOK,ID_M3USP4Y8,16:51:17.728563,1,2,15
ID_UU4Y,0,1.0,ID_MZC11A,ID_OSRWTQ0L,06:25:01.626272,1,1,25
GeneralDiscussion,1,,ID_2DFVPP,ID_J3O11FBH,19:03:29.679845,1,1,24
GeneralDiscussion,0,,ID_4AUDMJ,ID_J3O11FBH,19:05:49.819938,1,1,24
GeneralDiscussion,1,,ID_W1JN3T,ID_CBRDD06U,12:55:47.429032,1,4,7
GeneralDiscussion,1,,ID_11CJP5,ID_P3B83LIZ,02:50:06.109134,1,4,28
GeneralDiscussion,1,,ID_TSI1NB,ID_Y691G39Z,08:59:57.778219,1,2,12
GeneralDiscussion,1,,ID_4N76XA,ID_R09HV957,16:03:27.240772,1,12,29
GeneralDiscussion,1,,ID_B92FLK,ID_R09HV957,22:22:29.399077,1,1,4
GeneralDiscussion,1,,ID_AS0DZ8,ID_CRUF2N9U,10:34:52.296485,1,3,19
GeneralDiscussion,1,,ID_I2GXL1,ID_38NSDN2P,18:29:18.116258,1,3,1
ID_PDKH,0,5.0,ID_E4R0I5,ID_LAX472KM,04:08:57.820997,1,12,29
GeneralDiscussion,1,,ID_TIZYBM,ID_CE0VYS5E,22:23:06.826395,1,1,14
GeneralDiscussion,0,2.0,ID_LL4EFW,ID_L818GB2T,05:46:02.643141,1,5,13
GeneralDiscussion,1,,ID_ILG9FX,ID_OLHE2H3H,09:59:58.036604,1,5,2
GeneralDiscussion,0,,ID_UFSP2Q,ID_OLHE2H3H,10:07:26.078325,1,5,2
ID_BXIL,0,4.0,ID_PP9Z38,ID_OLHE2H3H,18:06:07.076277,1,4,11
ID_BXIL,0,4.0,ID_U8QHO4,ID_OLHE2H3H,11:32:10.998694,1,5,5
GeneralDiscussion,1,,ID_TOMG36,ID_O0W2OBHQ,16:30:26.419020,1,5,7
GeneralDiscussion,1,,ID_XQWLO7,ID_8I081N8M,15:47:30.073282,1,5,10
ID_CYEF,0,1.0,ID_XBZS7Z,ID_8I081N8M,11:51:15.017802,1,5,11
ID_8BH9,0,1.0,ID_LMEHDB,ID_8I081N8M,15:29:57.405889,1,5,10
GeneralDiscussion,1,,ID_0G4M0Z,ID_BWDAPEER,23:03:28.149676,1,1,4
GeneralDiscussion,1,,ID_31HAFP,ID_BWDAPEER,23:04:48.955135,1,1,4
GeneralDiscussion,1,,ID_XFR0NE,ID_BWDAPEER,23:22:13.797132,1,1,4
GeneralDiscussion,1,,ID_UHWGIV,ID_BWDAPEER,21:39:09.154386,1,1,5
GeneralDiscussion,1,,ID_UQN2DX,ID_U1IJB9D9,20:05:21.678545,1,1,28
GeneralDiscussion,1,,ID_G9QXU8,ID_G1IPPV4H,00:30:32.770847,1,1,5
ID_JRC2,0,1.0,ID_78KT2J,ID_8MD62EZ0,03:56:49.868874,1,2,20
GeneralDiscussion,1,,ID_MNSWJP,ID_1XN58O6V,06:18:07.970463,1,2,22
GeneralDiscussion,0,1.0,ID_X0VKLM,ID_1XN58O6V,06:18:16.978353,1,2,22
GeneralDiscussion,1,,ID_2KE52R,ID_BVRPNWXY,12:26:15.424541,1,1,3
GeneralDiscussion,1,,ID_UTGCM4,ID_SYB2Q1WD,10:29:07.449401,1,3,19
GeneralDiscussion,1,,ID_P88ZU9,ID_3WKBGVOY,12:28:52.252052,1,1,3
ID_GAV9,0,2.0,ID_5EM2OB,ID_5Q1JC85M,18:09:18.008503,1,3,5
ID_GAV9,1,,ID_HN80MZ,ID_5Q1JC85M,09:15:27.212700,1,3,4
ID_GAV9,0,,ID_U41MAO,ID_5Q1JC85M,18:12:47.006845,1,3,5
ID_20XL,0,,ID_RQX7DO,ID_YGEGU370,05:55:27.156834,1,3,18
GeneralDiscussion,1,,ID_P5BRCM,ID_6E61YCH6,06:37:09.694121,1,1,12
GeneralDiscussion,1,,ID_ID7O3P,ID_PP9U8J83,08:52:37.771693,1,2,28
GeneralDiscussion,1,,ID_3JVWE6,ID_PP9U8J83,08:56:39.234178,1,2,28
GeneralDiscussion,1,,ID_UDPH8M,ID_PP9U8J83,09:02:07.939621,1,2,28
GeneralDiscussion,1,,ID_9AVLR1,ID_EUY30B6E,21:16:22.376043,1,12,12
GeneralDiscussion,1,,ID_4F7WP3,ID_W6M55D1H,15:36:47.142141,1,12,30
ID_20XL,0,3.0,ID_P7ARN2,ID_YWWREGGZ,09:58:14.961117,1,1,10
ID_JRC2,0,,ID_7PY0DB,ID_JFGIVDCZ,09:53:50.588368,1,2,12
GeneralDiscussion,1,,ID_C3OFMD,ID_UICYNIYR,01:27:17.366511,1,12,26
GeneralDiscussion,1,,ID_98TJLQ,ID_XVDCDH50,01:30:15.724242,1,1,15
GeneralDiscussion,0,,ID_QI4PK0,ID_WMUKEQ64,06:31:39.038867,1,3,3
GeneralDiscussion,1,,ID_D86LPB,ID_WMUKEQ64,06:34:08.031349,1,3,3
ID_8B8I,0,,ID_UUIKIT,ID_QT1PD3GA,11:15:38.603052,1,2,12
GeneralDiscussion,1,,ID_IMY0WN,ID_7SFUSKYN,17:17:34.425742,1,12,30
