Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_WZ0H,1,count 10,ID_ECRC1HNG,08:42:32.704755,1,4,10
ID_9TS1,1,count 10,ID_99V4US3Q,10:19:34.907454,1,3,29
ID_NKJR,1,,ID_WW7YJL8G,10:39:07.743864,1,5,18
ID_IVH9,1,,ID_WW7YJL8G,10:39:07.773921,1,5,18
ID_F7QD,1,count 10,ID_WW7YJL8G,12:10:58.277099,1,5,14
ID_WPP3,1,,ID_WW7YJL8G,11:52:33.833177,1,5,14
ID_XZ71,1,count 10,ID_WW7YJL8G,12:07:04.337405,1,5,14
ID_UB7R,1,,ID_6MHXE7PM,15:28:20.519884,1,3,1
ID_2MIC,1,,ID_6MHXE7PM,15:28:20.539457,1,3,1
ID_F7QD,1,,ID_6MHXE7PM,17:35:25.147180,1,3,1
ID_8B8I,1,,ID_MPUYQFK1,18:33:31.041184,1,2,7
ID_XDNX,1,,ID_MPUYQFK1,19:58:07.198636,1,2,7
ID_51ZG,1,,ID_MPUYQFK1,19:57:17.404522,1,2,7
ID_Y4Y2,1,,ID_MPUYQFK1,18:54:41.349461,1,2,7
ID_5NAE,1,,ID_ZOWPT658,10:19:29.334979,1,3,29
ID_9TS1,1,,ID_ZOWPT658,12:08:40.437424,1,3,29
ID_89DI,1,,ID_UV73KEGO,10:22:36.745959,1,3,29
ID_8B8I,1,,ID_WTEGW4Y5,15:45:15.038194,1,1,21
ID_I9BN,1,,ID_WTEGW4Y5,09:38:37.441856,1,1,20
ID_20XL,1,count 10,ID_O5FD8NYX,15:27:54.536005,1,3,22
ID_7CF2,1,,ID_T7BX9JXG,08:29:23.835890,1,3,3
ID_F7QD,1,,ID_T7BX9JXG,08:32:31.631863,1,3,3
ID_20XL,1,,ID_9FCXF5H3,23:20:52.542787,1,3,19
ID_I9BN,1,count 10,ID_32ADE1H5,19:48:28.985105,1,2,1
ID_5NAE,1,,ID_0P246ICJ,10:22:03.657709,1,3,29
ID_X2AS,1,,ID_0P246ICJ,10:44:02.390510,1,3,29
ID_GVGW,1,,ID_AVJX0KF2,18:50:26.444658,1,11,8
ID_WPP3,1,,ID_AD7JR441,08:18:02.252208,1,11,22
ID_J883,1,,ID_TAO8LC0C,00:59:55.900165,1,5,7
ID_5NAE,1,,ID_OACHH2YK,10:22:06.238949,1,3,29
ID_X2AS,1,,ID_OACHH2YK,10:23:32.898957,1,3,29
ID_56O8,1,count 10,ID_X046K9ZF,16:47:33.392802,1,2,22
ID_I9BN,1,,ID_X046K9ZF,12:03:58.644453,1,3,12
ID_D3SA,1,count 10,ID_0KTD7DFM,23:01:20.261344,1,12,26
ID_6E1C,1,,ID_0KTD7DFM,23:01:20.274388,1,12,26
ID_5NAE,1,,ID_BC9XLKUH,10:24:49.470316,1,3,29
ID_CYEF,1,,ID_CCGMKAG1,12:31:18.113414,1,5,6
ID_GAV9,1,,ID_CCGMKAG1,05:51:46.022590,1,3,8
ID_BXIL,1,,ID_CCGMKAG1,11:27:47.382232,1,3,5
ID_8B8I,1,,ID_EWOGB5YI,21:52:51.241416,1,1,25
ID_GVGW,1,,ID_GLH5KHC8,13:53:14.122604,1,11,21
ID_IQLI,1,,ID_BWNA0SPH,10:28:27.687025,1,12,6
ID_IQLI,1,,ID_WKOBQ12E,12:34:25.548575,1,12,6
ID_5NAE,1,count 10,ID_XSRYED3X,10:25:25.172149,1,3,29
ID_89DI,1,count 10,ID_XSRYED3X,10:29:35.301186,1,3,29
ID_BXIL,1,,ID_XSRYED3X,08:59:45.503817,1,4,14
ID_L9R0,1,,ID_XSRYED3X,21:40:33.358472,1,3,29
ID_9TS1,1,count 10,ID_XSRYED3X,05:37:51.314134,1,3,30
ID_X2AS,1,count 10,ID_XSRYED3X,05:38:51.317382,1,3,30
ID_LFJT,1,,ID_0XNYLA0A,08:26:49.565768,1,1,24
ID_1CTF,1,,ID_777ALR6X,03:10:19.944119,1,4,8
ID_X2AS,1,count 10,ID_5WSWBP5V,10:28:22.321864,1,3,29
ID_D6NX,1,,ID_HGB8ZIWE,12:18:12.582066,1,3,18
ID_9BU8,1,,ID_HGB8ZIWE,08:53:55.296731,1,5,19
ID_WOVD,1,,ID_98TO270T,17:09:54.000341,1,2,22
ID_1ZWS,1,,ID_5ZDIU97Q,12:58:11.849055,1,12,18
ID_F5JG,1,,ID_5ZDIU97Q,08:22:39.462011,1,12,19
ID_528W,1,,ID_A9Q0S1UT,21:43:44.746877,1,1,1
ID_528W,1,,ID_SFBE1OQ4,13:44:47.099427,1,1,1
ID_WWVF,1,,ID_CUI24OKZ,17:30:11.987117,1,12,29
ID_IQLI,1,,ID_L6Q0GPBB,07:02:00.439974,1,12,6
ID_JRC2,1,count 10,ID_AMO0GYUO,16:17:00.058364,1,3,26
ID_GAV9,1,,ID_Q056Y1TS,11:19:58.174404,1,3,3
ID_KU2G,1,count 10,ID_3GA4BHCC,13:52:34.522746,1,3,8
ID_WOVD,1,count 10,ID_3GA4BHCC,21:13:39.276303,1,3,3
ID_GAV9,1,,ID_S68XX3KQ,12:22:46.132998,1,2,25
ID_GR92,1,,ID_HMZJEPG5,10:32:50.708161,1,1,6
ID_528W,1,,ID_HMZJEPG5,09:06:26.117147,1,1,9
ID_I9BN,1,,ID_E8S97OUT,21:21:47.055183,1,2,26
ID_528W,1,count 5,ID_E8S97OUT,07:36:04.318101,1,1,1
ID_KU2G,1,count 10,ID_MOYO2T1P,05:51:20.312358,1,4,30
ID_BXIL,1,count 10,ID_MOYO2T1P,16:26:54.163500,1,4,27
ID_WZ0H,1,,ID_MOYO2T1P,18:26:44.368099,1,4,30
ID_F7QD,1,,ID_0SDCQ0M6,11:12:15.915464,1,4,23
ID_64EM,1,,ID_OW1FAIQX,19:57:59.813893,1,1,5
ID_KU2G,1,count 6,ID_DKWU2OZL,18:47:32.015036,1,3,12
ID_2MIC,1,,ID_DKWU2OZL,20:53:06.883629,1,3,13
ID_0D02,1,,ID_DKWU2OZL,20:53:06.832585,1,3,13
ID_UB7R,1,,ID_DKWU2OZL,20:53:06.859743,1,3,13
ID_I9BN,1,,ID_YXOCUCGD,17:25:16.209712,1,2,4
ID_PDKH,1,,ID_KY1Y5AX6,19:02:16.637401,1,12,17
ID_WOVD,1,,ID_6KCL97UY,10:39:34.337701,1,11,6
ID_XZ71,1,,ID_8VZRG8K7,05:43:45.590599,1,5,13
ID_IQLI,1,,ID_MJZUD46S,19:40:01.861501,1,12,6
ID_1CTF,1,,ID_G1LGK8C5,18:34:49.352010,1,5,8
ID_D6NX,1,,ID_OMXNQ2MG,12:28:35.896029,1,3,7
ID_8SHD,1,,ID_0L227LM0,10:16:30.468849,1,12,27
ID_F7QD,1,,ID_7KEINDYJ,07:03:35.941389,1,2,21
ID_KU2G,1,,ID_7KEINDYJ,07:00:49.699746,1,2,21
ID_M3G0,1,,ID_ZOB8WQ6J,21:09:33.148422,1,12,6
ID_PJZC,1,,ID_ZOB8WQ6J,18:33:35.609916,1,12,6
ID_WOVD,1,,ID_ZOB8WQ6J,18:22:58.430633,1,11,29
ID_6IDY,1,,ID_H19CG7QV,20:40:59.361122,1,12,6
ID_I9BN,1,,ID_AOSCMZBU,17:34:48.833969,1,2,24
ID_OAR6,1,,ID_FM2481L2,10:57:55.343421,1,4,2
ID_1ZWS,1,,ID_594PWHSD,09:38:51.108750,1,2,15
ID_7YDI,1,,ID_594PWHSD,09:38:51.094427,1,2,15
ID_PDKH,1,count 10,ID_EIWW0SJY,17:12:59.517461,1,12,29
ID_6IDY,1,,ID_K5MU8NXZ,21:35:43.596600,1,12,6
ID_DD5S,1,,ID_AMHVRGV6,03:26:30.644721,1,3,17
ID_P9B6,1,,ID_AMHVRGV6,17:23:05.594381,1,2,13
ID_1CTF,1,,ID_2IQKXW8F,12:49:06.545495,1,5,4
ID_6E1C,1,,ID_2IQKXW8F,12:44:04.467792,1,5,4
ID_BXIL,1,,ID_2IQKXW8F,12:33:42.983827,1,5,4
ID_WZ0H,1,,ID_2IQKXW8F,12:53:54.836081,1,5,4
ID_GAV9,1,,ID_RVFZ4BRN,18:12:42.035081,1,3,2
ID_UILN,1,,ID_RNAXRBN6,18:43:36.112018,1,5,23
ID_WZ0H,1,,ID_T51I00H1,19:55:50.636278,1,4,23
ID_I9BN,1,,ID_BSCS2G9I,14:28:44.215430,1,1,15
ID_N5MO,1,,ID_A1CKS58X,06:04:36.491886,1,3,9
ID_F7QD,1,,ID_6F13LFVW,09:00:14.325770,1,5,22
ID_XZ71,1,,ID_L13LU7WG,16:35:56.025124,1,5,11
ID_1CTF,1,,ID_33C2H631,06:10:47.036446,1,5,4
ID_1CTF,1,,ID_FJIJMFB8,06:59:02.912899,1,12,4
ID_F7QD,1,,ID_71J2E9D0,10:56:23.056972,1,12,7
ID_I9BN,1,,ID_3Z5ZY09U,12:20:37.708162,1,3,14
ID_I9BN,1,,ID_GSRQPWQC,11:30:06.401362,1,12,23
ID_BARV,1,,ID_ZAT5R5E2,22:00:39.293686,1,2,15
ID_Y1UE,1,count 10,ID_60OMC77A,17:46:32.717105,1,4,23
ID_BARV,1,,ID_60OMC77A,17:28:42.477477,1,4,23
ID_KU2G,1,,ID_60OMC77A,18:23:06.590001,1,4,23
ID_0D02,1,,ID_765KQQJ0,13:15:47.076318,1,2,12
ID_2MIC,1,,ID_765KQQJ0,13:15:47.100513,1,2,12
ID_UB7R,1,count 10,ID_765KQQJ0,13:15:47.090191,1,2,12
ID_KU2G,1,,ID_765KQQJ0,14:43:11.684805,1,2,12
ID_WOVD,1,,ID_H2FWPI80,13:03:27.609217,1,11,22
ID_528W,1,,ID_ITROCQYM,13:50:44.533362,1,1,6
ID_JX23,1,,ID_PW3Q7P99,13:22:09.564659,1,1,29
ID_F7QD,1,,ID_PLZHSW0S,08:18:18.152690,1,2,23
ID_PDKH,1,,ID_PLZHSW0S,08:57:32.577224,1,11,23
ID_IQLI,1,,ID_DYUPXTG3,09:14:15.696310,1,12,6
ID_IQLI,1,,ID_PI457F88,09:48:12.453884,1,12,6
ID_PB3Q,1,,ID_C5M47596,23:49:23.113616,1,1,19
ID_KU2G,1,,ID_C5M47596,22:46:18.833175,1,3,23
ID_JRC2,1,,ID_C5M47596,21:52:13.563596,1,3,13
ID_UB7R,1,,ID_C5M47596,20:55:42.251057,1,1,30
ID_528W,1,count 10,ID_C5M47596,14:06:08.453269,1,1,2
ID_2MIC,1,,ID_C5M47596,20:55:42.262977,1,1,30
ID_IQLI,1,,ID_3CSRD80B,18:51:21.022878,1,12,6
ID_F7QD,1,,ID_CZUYYVQN,23:01:26.357825,1,5,4
ID_JRC2,1,,ID_CZUYYVQN,23:00:44.768559,1,5,4
ID_F7QD,1,,ID_NGBE556A,09:26:58.613337,1,2,28
ID_F7QD,1,,ID_0FOG3N1N,02:04:33.944318,1,2,22
ID_WOVD,1,,ID_Z1YXBTUI,18:18:09.366026,1,11,29
ID_MN35,1,,ID_T236LQHY,19:37:12.542659,1,4,4
ID_IQLI,1,,ID_DLVYYIKM,07:42:18.665668,1,12,10
ID_8B8I,1,,ID_NYOTHQFO,16:46:06.509267,1,2,14
ID_F7QD,1,,ID_9K6R4KX2,08:54:13.993053,1,5,22
ID_D242,1,count 10,ID_J0TDKVMS,21:26:33.670599,1,12,29
ID_1CTF,1,,ID_J0TDKVMS,21:26:33.698917,1,12,29
ID_IV5D,1,,ID_Q6C642K0,23:34:11.832186,1,11,22
ID_IV5D,1,,ID_K3SE1II1,20:05:56.297401,1,11,22
ID_56O8,1,,ID_J0KVXNUK,03:11:45.521896,1,1,28
ID_BARV,1,,ID_L5BMUTMV,17:38:55.083910,1,11,25
ID_PH4T,1,,ID_MI06FK79,14:12:34.747508,1,1,28
ID_WZ0H,1,,ID_KTIGWUO3,03:51:30.046114,1,4,8
ID_F7QD,1,,ID_WIB9CA5Y,19:28:03.360138,1,2,13
ID_I9BN,1,,ID_WIB9CA5Y,18:19:51.013025,1,1,6
ID_3AG0,1,,ID_IIJD9N94,11:45:17.011177,1,11,6
ID_FM77,1,,ID_IIJD9N94,11:44:49.634968,1,11,6
ID_BARV,1,,ID_SIU6PFJL,22:41:42.363925,1,12,4
ID_I9BN,1,,ID_3XUIC08Z,06:24:32.350250,1,2,21
ID_CFN7,1,,ID_8HSHSQHA,13:16:38.112066,1,5,19
ID_1CTF,1,,ID_5TD6AQ5G,13:32:54.239120,1,12,26
ID_M3G0,1,,ID_5TD6AQ5G,13:42:02.475926,1,12,26
ID_IMTG,1,,ID_IHZV850Z,14:07:48.061124,1,5,17
ID_XZ71,1,,ID_4KR3MPCV,13:25:32.589865,1,5,19
ID_20XL,1,,ID_TVPCMW9B,12:55:29.175950,1,2,25
ID_F7QD,1,,ID_0WLWOMU2,12:24:10.791684,1,1,1
ID_G5IQ,1,,ID_86FGO6BG,12:54:04.389920,1,1,18
ID_GAV9,1,,ID_BMX5Y4Q7,19:18:21.801956,1,3,4
ID_L9R0,1,,ID_TW63N58Z,06:27:02.301929,1,5,3
ID_XZ71,1,,ID_TW63N58Z,06:34:40.813503,1,5,3
ID_WWVF,1,,ID_DWFR6MBV,11:14:25.646400,1,1,24
ID_F7QD,1,,ID_VTI20YVG,11:39:30.249910,1,5,19
ID_61E9,1,count 10,ID_L7IR9AKT,12:18:20.924821,1,3,18
ID_540G,1,,ID_MPTL7U5X,18:26:31.696818,1,12,6
ID_PDKH,1,,ID_LCFNGARD,06:28:57.505772,1,11,17
ID_KU2G,1,,ID_DLZOZXEK,15:33:27.307666,1,3,3
ID_I9BN,1,,ID_DLZOZXEK,20:05:54.019800,1,2,1
ID_BXIL,1,,ID_DLZOZXEK,15:52:11.718594,1,3,15
ID_JRC2,1,count 10,ID_DLZOZXEK,18:18:36.835575,1,2,1
ID_20XL,1,,ID_DLZOZXEK,15:40:16.502872,1,3,3
ID_528W,1,count 10,ID_CRRNZ62V,20:32:38.975802,1,1,8
ID_I9BN,1,,ID_KFFL4D5H,10:47:31.361480,1,12,16
ID_61E9,1,count 10,ID_JD792P1I,12:23:29.747053,1,3,18
ID_PDKH,1,,ID_T8QFF9JE,14:49:29.249553,1,1,28
ID_LFJT,1,,ID_6HV41ZMG,10:26:39.320608,1,3,9
ID_M3G0,1,,ID_DOMN33XX,13:04:43.239647,1,12,16
ID_Y1UE,1,count 10,ID_DOMN33XX,19:05:44.647419,1,4,23
ID_1CTF,1,,ID_DOMN33XX,10:13:38.942837,1,12,16
ID_BARV,1,,ID_DOMN33XX,19:04:45.004380,1,4,23
ID_64EM,1,count 10,ID_DOMN33XX,01:11:06.866585,1,1,5
ID_528W,1,count 9,ID_DOMN33XX,06:37:29.422267,1,1,5
ID_JRC2,1,,ID_A4BH2IF2,15:28:56.010013,1,3,10
ID_JRC2,1,,ID_GHWMRH0D,04:39:27.710269,1,5,7
ID_1CTF,1,,ID_GHWMRH0D,04:35:13.245008,1,5,7
ID_JRC2,1,,ID_SB9I3A6W,21:32:53.520480,1,2,20
ID_IMTG,1,,ID_FOLI270A,16:20:57.872307,1,5,17
ID_WOVD,1,,ID_51VN67I1,18:01:02.808639,1,11,29
ID_M3G0,1,,ID_ERCARZBJ,23:35:04.666886,1,4,28
ID_F7QD,1,,ID_ERCARZBJ,23:14:47.863261,1,4,28
ID_I9BN,1,,ID_HPNGDX9B,09:04:24.054462,1,3,1
ID_GAV9,1,,ID_HPNGDX9B,08:46:33.661651,1,3,1
ID_61E9,1,count 10,ID_SYB2Q1WD,12:25:37.732243,1,3,18
ID_2MIC,1,,ID_MGAS4LER,19:35:23.948399,1,4,2
ID_0W7H,1,count 10,ID_MGAS4LER,19:35:23.848235,1,4,2
ID_0D02,1,,ID_MGAS4LER,19:35:23.880470,1,4,2
ID_UB7R,1,count 10,ID_MGAS4LER,19:35:23.914964,1,4,2
ID_540G,1,count 10,ID_MGAS4LER,19:31:43.276142,1,3,3
ID_F7QD,1,count 10,ID_MGAS4LER,20:38:01.585065,1,3,2
ID_61E9,1,count 10,ID_CRUF2N9U,12:26:59.112071,1,3,18
ID_20XL,1,,ID_SSNGH0PB,19:38:48.503284,1,4,2
ID_BXIL,1,count 10,ID_SSNGH0PB,13:13:12.836513,1,4,2
ID_89DI,1,count 10,ID_SSNGH0PB,10:28:37.228179,1,3,29
ID_528W,1,count 10,ID_QRKEM9KT,17:53:17.116766,1,1,6
ID_BARV,1,,ID_QRKEM9KT,05:17:19.072081,1,4,26
ID_Y1UE,1,,ID_QRKEM9KT,05:17:19.054274,1,4,26
ID_J883,1,,ID_FMP6E8K1,06:48:43.952359,1,5,14
ID_56O8,1,,ID_IQRAGRE5,03:15:35.986079,1,1,28
ID_HGJN,1,,ID_JTX5TSPU,10:04:56.621776,1,1,2
ID_XOAY,1,,ID_JTX5TSPU,13:35:26.560382,1,1,21
ID_528W,1,count 8,ID_K826E45C,10:17:13.958739,1,12,28
ID_I9BN,1,,ID_R3OZR6ST,08:27:29.303269,1,12,27
ID_56O8,1,,ID_R3OZR6ST,09:47:22.112368,1,1,22
ID_JRC2,1,,ID_6B90RAER,06:51:08.483567,1,5,7
ID_56O8,1,count 10,ID_TA4DU9C1,14:19:06.823992,1,2,20
ID_GVGW,1,,ID_BKJB1M5N,14:23:59.997142,1,11,22
ID_GAV9,1,,ID_5F90HAYH,23:28:02.070899,1,3,2
ID_5KD8,1,,ID_5F90HAYH,23:16:42.021313,1,3,2
ID_ZN92,1,count 9,ID_FXMTKD6N,03:03:21.441243,1,11,26
ID_WPP3,1,,ID_FXMTKD6N,03:03:21.473524,1,11,26
ID_WOVD,1,,ID_9PYUI2CH,18:19:33.334369,1,11,29
ID_XOAY,1,,ID_RASS1U68,10:43:08.040324,1,1,21
ID_IVH9,1,,ID_AVNOELZK,20:15:30.855907,1,11,26
ID_NKJR,1,,ID_AVNOELZK,20:15:30.832614,1,11,26
ID_IV5D,1,count 10,ID_13J70IFY,19:54:28.411697,1,11,22
ID_WOVD,1,,ID_9CRXYEGU,13:43:10.991811,1,11,22
ID_8B8I,1,,ID_HEVCM22Q,16:20:13.835240,1,2,9
ID_JRC2,1,,ID_HEVCM22Q,16:52:50.966000,1,2,9
ID_528W,1,count 10,ID_HEVCM22Q,05:59:33.811222,1,12,28
ID_KU2G,1,,ID_HEVCM22Q,16:15:31.257499,1,2,9
ID_528W,1,,ID_7X1ACG6I,22:01:50.507828,1,12,27
ID_8B8I,1,,ID_2B9JX4T3,12:05:22.310424,1,2,1
ID_JRC2,1,count 3,ID_2B9JX4T3,10:23:08.838954,1,2,4
ID_64EM,1,count 10,ID_2B9JX4T3,16:39:23.329339,1,1,3
ID_UU4Y,1,count 6,ID_2B9JX4T3,17:55:42.458050,1,2,1
ID_56O8,1,count 8,ID_2B9JX4T3,16:48:44.270295,1,2,6
ID_J5IZ,1,count 6,ID_98OOIFFE,21:02:28.737387,1,11,15
ID_8B8I,1,,ID_24JM4CBW,08:45:01.561838,1,1,10
ID_6E1C,1,,ID_S5XVJWPE,07:51:09.244754,1,11,21
ID_528W,1,,ID_6E61YCH6,06:51:16.278605,1,1,12
ID_8B8I,1,,ID_2DZ2GNKD,14:40:29.260203,1,1,29
ID_I9BN,1,,ID_2DZ2GNKD,08:51:05.907078,1,1,30
ID_51ZG,1,,ID_2DZ2GNKD,14:51:56.623542,1,1,29
ID_F7QD,1,,ID_SE7UZMC0,08:32:21.160398,1,5,5
ID_PH4T,1,,ID_4R1Y5K5L,14:02:38.125928,1,3,14
ID_IV5D,1,count 9,ID_OYH1KD85,01:54:16.821469,1,11,22
ID_64EM,1,,ID_OYH1KD85,01:14:16.552130,1,1,5
ID_PDKH,1,count 10,ID_OYH1KD85,23:01:02.371221,1,11,22
ID_IVH9,1,,ID_ZTMYCR1Y,22:16:11.347766,1,12,18
ID_NKJR,1,,ID_ZTMYCR1Y,22:16:11.333496,1,12,18
ID_PDKH,1,,ID_ZTMYCR1Y,22:13:53.206780,1,12,18
ID_Y4Y2,1,,ID_MF1ATHZG,13:42:43.960454,1,2,12
ID_528W,1,,ID_IG4F8BM9,10:35:17.076308,1,12,30
ID_528W,1,,ID_Q9VBFJ84,16:52:33.393849,1,1,28
ID_GAV9,1,,ID_06K3WW7Z,22:35:18.337486,1,3,4
ID_GAV9,1,,ID_6JZIJ8I2,18:36:15.518815,1,3,7
ID_8SHD,1,,ID_JA97SV0F,09:33:11.155532,1,12,27
ID_F7QD,1,,ID_8Z2L91OG,07:41:02.602643,1,2,9
ID_FN7K,1,,ID_8Z2L91OG,07:42:07.136800,1,2,9
ID_64EM,1,,ID_FTO6HMXR,02:43:36.195268,1,1,3
ID_IV5D,1,,ID_B1DO7NZI,20:02:08.523301,1,11,22
ID_8SHD,1,count 10,ID_VYPILJKH,11:42:06.278091,1,2,4
ID_53GM,1,,ID_VYPILJKH,07:50:00.140656,1,3,11
ID_UILN,1,,ID_VYPILJKH,09:25:42.785322,1,4,26
ID_6E1C,1,,ID_PI3UXUPA,10:01:27.986267,1,2,18
ID_G5IQ,1,,ID_YM5WW1J5,04:23:44.658549,1,3,21
ID_ZN92,1,,ID_H57WBHTG,11:18:44.791803,1,12,10
ID_WPP3,1,,ID_H57WBHTG,11:18:44.805781,1,12,10
ID_IV5D,1,,ID_XUB5T9P9,20:04:49.301316,1,11,22
ID_IV5D,1,,ID_IE78BWQZ,20:28:55.395053,1,11,22
ID_528W,1,,ID_HV5NR32B,09:51:58.162992,1,12,30
ID_528W,1,,ID_GY6S0EBZ,21:05:53.048970,1,12,29
ID_PB3Q,1,,ID_THXSOLTE,14:32:04.687096,1,11,2
ID_YDM3,1,,ID_THXSOLTE,15:16:35.759221,1,11,2
ID_JRC2,1,,ID_LWS4EC3P,13:29:45.496186,1,3,7
ID_8SHD,1,,ID_MNUN0Q5A,09:53:45.880027,1,12,27
ID_528W,1,count 10,ID_MNUN0Q5A,09:50:42.263653,1,1,2
ID_8SHD,1,,ID_PGDJWGJU,09:58:23.144515,1,12,27
ID_20XL,1,,ID_R8O53KGI,17:14:36.911519,1,3,29
ID_I9BN,1,,ID_9W9WYXMK,22:38:03.705860,1,1,12
ID_528W,1,,ID_OEH3UG84,07:19:38.892751,1,1,23
ID_8SHD,1,,ID_OEH3UG84,09:51:46.198851,1,12,27
ID_I9BN,1,count 6,ID_60VE4EWB,14:11:34.628537,1,2,17
ID_64EM,1,,ID_8IY966PW,06:58:37.602489,1,1,5
ID_7CF2,1,,ID_8FORC0ZZ,22:25:51.014564,1,2,24
ID_F7QD,1,,ID_8FORC0ZZ,22:26:28.727110,1,2,24
ID_KU2G,1,,ID_8FORC0ZZ,22:25:17.714698,1,2,24
ID_WPP3,1,count 10,ID_0ZR3H3XK,10:33:31.612643,1,11,14
ID_IV5D,1,,ID_1FR8CJ8B,23:06:28.506295,1,11,22
ID_JX23,1,,ID_5WVT8NVS,16:06:15.631897,1,11,17
ID_BARV,1,,ID_L0LNTN4A,19:52:11.159776,1,3,18
ID_8SHD,1,,ID_V1Z8V0Z1,10:08:37.946053,1,12,27
ID_WPP3,1,,ID_7GUHD10Q,18:58:28.914330,1,2,15
ID_6E1C,1,,ID_LEY9YWC1,03:33:58.915119,1,5,4
ID_BXIL,1,,ID_LEY9YWC1,05:57:17.857318,1,5,1
ID_1CTF,1,,ID_LEY9YWC1,03:47:32.803054,1,5,4
ID_WZ0H,1,,ID_LEY9YWC1,03:49:18.970804,1,5,4
ID_8BH9,1,,ID_8I081N8M,15:23:28.326586,1,5,10
ID_CYEF,1,,ID_8I081N8M,15:27:14.293468,1,5,10
ID_CFN7,1,,ID_8I081N8M,20:04:37.893402,1,5,18
ID_KGUF,1,,ID_EL81J8TP,16:37:48.835890,1,12,10
ID_IMTG,1,count 6,ID_M0HZUI3O,14:37:55.622637,1,5,19
ID_6E1C,1,,ID_JJ40A6L3,07:04:37.327117,1,5,6
ID_BARV,1,,ID_M3SE8KXT,22:17:44.609132,1,1,2
ID_WOVD,1,,ID_HXPUQIP1,13:15:16.160954,1,11,22
ID_IMTG,1,,ID_V908PL8F,08:51:46.960209,1,5,15
ID_GAV9,1,,ID_WEXF33RP,18:06:50.722105,1,3,4
ID_1ZWS,1,,ID_537IXI0C,05:40:07.357855,1,2,15
ID_7YDI,1,,ID_537IXI0C,05:40:07.345355,1,2,15
ID_AL6C,1,,ID_N7FM2HXV,08:41:03.053902,1,12,26
ID_IV5D,1,,ID_V6HBOP7M,20:34:07.701961,1,11,22
ID_JX23,1,,ID_UWDQ8OUV,09:10:28.806742,1,2,1
ID_6E1C,1,count 9,ID_HM6UFZ0K,12:52:02.304252,1,5,21
ID_JRC2,1,count 10,ID_2IJNYVPD,13:46:41.698785,1,3,10
ID_64EM,1,,ID_EMWATOK0,12:35:51.758681,1,1,4
ID_PJZC,1,,ID_EMWATOK0,21:44:22.214480,1,5,24
ID_F7QD,1,count 10,ID_EMWATOK0,17:10:39.510365,1,5,3
ID_BARV,1,,ID_EMWATOK0,05:45:50.493736,1,4,24
ID_1CTF,1,,ID_EMWATOK0,20:18:36.220568,1,4,27
ID_Y6FW,1,,ID_V6TMNW0O,12:56:22.945260,1,1,24
ID_F7QD,1,,ID_V6TMNW0O,12:56:22.963366,1,1,24
ID_GAV9,1,,ID_3441IR4I,14:16:30.178015,1,3,3
ID_WOVD,1,,ID_ZZCQMX2B,18:30:39.692125,1,11,29
ID_6E1C,1,,ID_MPNFW1IE,07:52:24.902541,1,1,28
ID_GAV9,1,,ID_JOLVAG92,21:33:16.434189,1,3,3
ID_GAV9,1,,ID_GOO18DTH,13:37:41.934040,1,2,29
ID_8BH9,1,,ID_IAGOR1G5,11:06:58.442907,1,5,11
ID_KESL,1,,ID_7FF5DRAL,12:46:49.888635,1,11,21
ID_GAV9,1,,ID_577E83AB,16:13:16.587650,1,2,27
ID_GAV9,1,count 10,ID_22X4RVOW,11:30:26.700950,1,3,4
ID_GAV9,1,,ID_QVLBGBSK,18:31:46.555592,1,3,4
ID_IV5D,1,,ID_492LDEZ4,20:10:26.867356,1,11,21
ID_GAV9,1,,ID_IX00E57O,16:17:38.963888,1,3,3
ID_WOVD,1,count 10,ID_9ARZBPP4,05:55:39.540401,1,2,26
ID_IV5D,1,,ID_YJ74ZE4P,20:28:19.725438,1,11,22
ID_IV5D,1,,ID_5SFLTR6U,19:59:16.751992,1,11,22
ID_WOVD,1,,ID_POAOVDJB,18:04:25.479268,1,11,29
ID_WOVD,1,,ID_42STZO9R,05:54:59.795609,1,11,28
ID_IV5D,1,,ID_9GPZ6ITJ,20:21:26.633730,1,11,22
ID_6E1C,1,,ID_A63VR7AE,00:09:47.254075,1,5,27
ID_7CF2,1,,ID_23VCU2LN,13:22:23.877210,1,3,7
ID_G5IQ,1,,ID_ZPVYGUPG,15:14:10.571576,1,5,11
ID_7CF2,1,,ID_WK1YAOK4,05:00:51.632921,1,2,26
ID_WOVD,1,,ID_E1DNZ4D0,18:22:07.335114,1,11,29
ID_WOVD,1,,ID_ONQHFMXU,18:21:27.463515,1,11,29
ID_FZ48,1,,ID_HWL6CIEY,01:25:12.035864,1,11,16
ID_WOVD,1,,ID_OCSTQ5L5,18:22:50.346022,1,11,29
ID_WOVD,1,,ID_KMGR2LQ6,18:21:45.919291,1,11,29
ID_IV5D,1,count 10,ID_5FACBLAU,23:07:29.698824,1,11,22
ID_P9B6,1,,ID_ZVMDHLAM,13:12:24.892230,1,1,24
ID_BARV,1,,ID_GJ0ET95O,10:28:57.824878,1,1,2
ID_GAV9,1,,ID_IYCPJMUC,17:38:22.682880,1,2,25
ID_GAV9,1,,ID_HVN8KQ71,08:53:30.341328,1,2,20
ID_GAV9,1,,ID_WTJM3N71,15:19:49.567834,1,2,22
ID_GAV9,1,,ID_UZH2IAM0,12:55:38.757980,1,3,3
